2023-07-11 23:27:31
h,"[AN #85]: The normative questions we should be asking for AI alignment, and a surprisingly good chat --- Rohin Shah --- 2020-02-05 --- https://www.lesswrong.com/posts/Mj259G5n5BxXXrZ7C/an-85-the-normative-questions-we-should-be-asking-for-ai"
i,"On the Ethics of Building AI in a Responsible Manner --- Shai Shalev-Shwartz, Shaked Shammah, Amnon Shashua --- 2020-03-30 --- http://arxiv.org/abs/2004.04644v1"
j,Alignment versus AI Alignment --- Alex Flint --- 2022-02-04 --- https://www.lesswrong.com/posts/hTfyX4823wKqnoFnS/alignment-versus-ai-alignment
k,How harmful are improvements in AI? + Poll --- tilker --- 2022-02-15 --- https://www.lesswrong.com/posts/uABbabv5WPZmwzCmP/how-harmful-are-improvements-in-ai-poll
l,"[AN #74]: Separating beneficial AI into competence, alignment, and coping with impacts --- Rohin Shah --- 2019-11-20 --- https://www.lesswrong.com/posts/X2fRsTjd2kQ89pipE/an-74-separating-beneficial-ai-into-competence-alignment-and"
m,"A General Language Assistant as a Laboratory for Alignment --- Amanda Askell, Yuntao Bai, Anna Chen, Dawn Drain, Deep Ganguli, Tom Henighan, Andy Jones, Nicholas J --- 2021-12-01 --- http://arxiv.org/abs/2112.00861v3"
n,The Alignment Newsletter #1: 04/​09/​18 --- Rohin Shah --- 2018-04-09 --- https://www.lesswrong.com/posts/CsMQ7zsprBqWaeSvk/the-alignment-newsletter-1-04-09-18
o,Introducing the AI Alignment Forum (FAQ) --- habryka --- 2018-10-29 --- https://www.lesswrong.com/posts/FoiiRDC3EhjHx7ayY/introducing-the-ai-alignment-forum-faq
p,AI Alignment in AI Trustworthy-by Fanchen Bao-video_id UyOk2SxkKYc-date 20210329 --- Fanchen Bao
q,Welcome & FAQ! --- Ruby --- 2021-08-24 --- https://www.lesswrong.com/posts/Yp2vYb4zHXEeoTkJc/welcome-and-faq
What is AI safety and alignment?,"AI safety and alignment are two related concepts in the field of artificial intelligence research.

AI safety refers to the efforts and research aimed at ensuring that AI systems are developed and deployed in a way that minimizes risks and potential harm to humans and society [b]. It involves addressing concerns such as unintended accidents, failures, and security vulnerabilities in AI systems [k]. The goal of AI safety is to develop trustworthy AI systems that operate reliably and robustly, while minimizing the potential for negative impacts on society [l].

AI alignment, on the other hand, specifically focuses on the problem of aligning AI systems with human values and goals [g]. The challenge is to design AI systems that not only perform tasks effectively but also act in accordance with the intentions and preferences of human users [a]. This involves ensuring that AI systems understand and correctly interpret human instructions and objectives, and that their behavior aligns with what humans desire [d].

The field of AI alignment research encompasses various technical approaches and methodologies. It includes topics such as specification (ensuring AI systems behave as intended), robustness (ensuring AI systems operate safely in the face of perturbations and uncertainties), and assurance (monitoring and controlling AI systems during operation) [c]. Alignment research aims to develop techniques and frameworks that enable AI systems to reliably and accurately understand and align with human values [d].

Overall, AI safety and alignment are crucial areas of research to ensure the responsible development and deployment of AI systems, with the goal of minimizing risks and maximizing the benefits of AI technology for humanity [b]."
a,Some AI research areas and their relevance to existential safety --- Andrew_Critch --- 2020-11-19 --- https://www.lesswrong.com/posts/hvGoYXi2kgnS3vxqb/some-ai-research-areas-and-their-relevance-to-existential-1
b,"Safety engineering, target selection, and alignment theory --- So8res --- 2015-12-31 --- https://www.lesswrong.com/posts/uP87YbXrCDCw78rJF/safety-engineering-target-selection-and-alignment-theory"
c,Alignment Newsletter #26 --- Rohin Shah --- 2018-10-02 --- https://www.lesswrong.com/posts/ZANm3Sbu5RxRca2zt/alignment-newsletter-26
d,Towards an Axiological Approach to AI Alignment --- G Gordon Worley III --- 2017-11-15 --- https://www.lesswrong.com/posts/NwxjvegAbLaBJ3TvC/towards-an-axiological-approach-to-ai-alignment-1
e,Robustness to fundamental uncertainty in AGI alignment --- G Gordon Worley III --- 2018-07-25 --- http://arxiv.org/abs/1807.09836v2
f,"How I think students should orient to AI safety _ Buck Shlegeris _ EA Student Su --- Buck Shlegeris, Sofia Davis Vogel"
g,Formally Stating the AI Alignment Problem --- G Gordon Worley III --- 2018-02-19 --- https://www.lesswrong.com/posts/7dvDgqvqqziSKweRs/formally-stating-the-ai-alignment-problem-1
h,Friday Seminar Series- Gillian Hadfield - AI Alignment and Human Normativity-by --- Gillian Hadfield
i,"Safety engineering, target selection, and alignment theory --- Nate Soares --- 2015-12-31 --- https://intelligence.org/2015/12/31/safety-engineering-target-selection-and-alignment-theory/"
j,"[AN #72]: Alignment, robustness, methodology, and system building as research priorities for AI safe --- Rohin Shah --- 2019-11-06 --- https://www.lesswrong.com/posts/hPJMum5CNH5MKe27C/an-72-alignment-robustness-methodology-and-system-building"
k,"Know Your Model (KYM): Increasing Trust in AI and Machine Learning --- Mary Roszel, Robert Norvill, Jean Hilger, Radu State --- 2021-05-31 --- http://arxiv.org/abs/2106.11036v1"
l,What is AI alignment-by Future Explained-video_id NnDermRo8O0-date 20180703 --- Future Explained
m,Evolutionary Computation and AI Safety: Research Problems Impeding Routine and Safe Real-world Appli --- Joel Lehman --- 2019-06-24 --- http://arxiv.org/abs/1906.10189v2
n,"Open Problems in Cooperative AI --- Allan Dafoe, Edward Hughes, Yoram Bachrach, Tantum Collins, Kevin R. McKee, Joel Z. Leibo, Kate Lars --- 2020-12-15 --- http://arxiv.org/abs/2012.08630v1"
o,Interview with AI Researchers by Vael Gates --- Vael Gates --- 2022-05-09
What is an AI arms race?,"An AI arms race refers to a competitive dynamic between countries or organizations to develop and deploy advanced artificial intelligence (AI) technologies, particularly in the military domain [a, d, e, g]. It involves a race to achieve technological superiority and gain strategic advantage in AI capabilities [i]. The concept of an AI arms race is often compared to historical arms races, such as the nuclear arms race during the Cold War [c, g]. In an AI arms race, there is a concern that the pursuit of AI development may prioritize speed and competition over safety and alignment with human values [a, c]. This can lead to risks such as diminished human control over AI systems and the deployment of unsafe or uncontrolled AI systems [a]. The potential dangers of an AI arms race include catastrophic accidents, rapid escalation involving cyber and nuclear weapons, and the loss of safety considerations [d]. It is important to note that while there are concerns about the possibility of an AI arms race, the extent and nature of such races are still subjects of debate and ongoing research [a, c, g]."
a,"Collective action on artificial intelligence: A primer and review --- Robert De Neufville, Seth Baum --- 10.1016/j.techsoc.2021.101649"
b,[AN #155]: A Minecraft benchmark for algorithms that learn without reward functions --- Rohin Shah --- 2021-07-08 --- https://www.lesswrong.com/posts/a7YgzDYx4FhdB3TmR/an-155-a-minecraft-benchmark-for-algorithms-that-learn
c,International cooperation vs. AI arms race --- Brian_Tomasik --- 2013-12-05 --- https://www.lesswrong.com/posts/vw9QAviBxcGodMHfN/international-cooperation-vs-ai-arms-race
d,"Artificial Intelligence: American Attitudes and Trends --- Baobao Zhang, Allan Dafoe"
e,Why those who care about catastrophic and existential risk should care about autonomous weapons --- aaguirre --- 2020-11-11 --- https://www.lesswrong.com/posts/Btrmh6T62tB4g9RMc/why-those-who-care-about-catastrophic-and-existential-risk
f,"Roger Grosse _ How can deep learning research inform long-term AI safety-by Schw --- Gillian Hadfield, Question from Audience, Roger Grosse"
g,AI Alignment Podcast: On Lethal Autonomous Weapons with Paul Scharre --- Palus Astra --- 2020-03-16 --- https://www.lesswrong.com/posts/xEzudcydk7APZbnai/ai-alignment-podcast-on-lethal-autonomous-weapons-with-paul
h,A bridge to Dath Ilan? Improved governance on the critical path to AI alignment. --- Jackson Wagner --- 2022-05-18 --- https://www.lesswrong.com/posts/qo2hqf2ha7rfgCdjY/a-bridge-to-dath-ilan-improved-governance-on-the-critical
i,An AI Race for Strategic Advantage: Rhetoric and Risks --- Stephen Cave --- 10.1145/3278721.3278780
j,Superintelligence 28: Collaboration --- KatjaGrace --- 2015-03-24 --- https://www.lesswrong.com/posts/uBzeBhySrQaoZkNCD/superintelligence-28-collaboration
k,The AI arms race and dangerous technology narratives _ Tom Westgarth _ TEDxWarwi --- Tom Westgarth
l,"A narrowing of AI research? --- Joel Klinger, Juan Mateos-Garcia, Konstantinos Stathoulopoulos --- 2020-09-22 --- http://arxiv.org/abs/2009.10385v4"
m,AI race considerations in a report by the U.S. House Committee on Armed Services --- NunoSempere --- 2020-10-04 --- https://www.lesswrong.com/posts/87aqBTkhTgfzhu5po/ai-race-considerations-in-a-report-by-the-u-s-house
n,Optimising Society to Constrain Risk of War from an Artificial Superintelligence --- JohnCDraper --- 2020-04-30 --- https://www.lesswrong.com/posts/cpGzrF7XztMjzzD2H/optimising-society-to-constrain-risk-of-war-from-an
What is an Intelligence Explosion?,"An ""intelligence explosion"" refers to a scenario in which a machine intelligence rapidly improves its own cognitive abilities, leading to a positive feedback loop of increasing intelligence [a, b, c, d]. This process involves an intelligent agent analyzing and improving upon the processes that produce its intelligence, creating a successor that is even more intelligent [b]. The successive agents continue to improve upon themselves, resulting in a chain reaction of ever-increasing intelligence [b]. This process can occur through optimizing cognitive software, seizing computing power, or solving complex problems [a]. The speed of the intelligence explosion can vary, with a ""hard takeoff"" referring to a rapid ascent to superintelligence and a ""soft takeoff"" indicating a slower progression [b]. The concept of an intelligence explosion has been debated and analyzed extensively, with discussions on its likelihood, consequences, and potential strategies to influence its outcomes [e, f, i, j, l]."
a,Intelligence explosion --- arbital --- 2016-06-07 --- https://arbital.com/
b,Intelligence Explosion --- Ruby --- https://greaterwrong.com/tag/intelligence-explosion?showPostCount=true&useTagName=true
c,Is an Intelligence Explosion a Disjunctive or Conjunctive Event? --- XiXiDu --- 2011-11-14 --- https://www.lesswrong.com/posts/j52uErqofDiJZCo76/is-an-intelligence-explosion-a-disjunctive-or-conjunctive
d,"The Technological Singularity --- Victor Callaghan, James Miller, Roman Yampolskiy and Stuart Armstrong"
e,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition --- Gopal P. Sarma --- 2017-04-03 --- http://arxiv.org/abs/1704.00783v2"
f,Intelligence Explosion Microeconomics --- Eliezer Yudkowsky
g,"AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01"
h,Conceptual-Linguistic Superintelligence --- David Jilk
i,Intelligence Explosion analysis draft: introduction --- lukeprog --- 2011-11-14 --- https://www.lesswrong.com/posts/dEkSus8QzcCyEKNa6/intelligence-explosion-analysis-draft-introduction
j,Promising research projects --- Katja Grace --- 2018-04-06 --- https://aiimpacts.org/promising-research-projects/
k,The Biointelligence Explosion --- algekalipso --- 2016-03-08 --- https://qualiacomputing.com/2016/03/08/the-biointelligence-explossion/
l,“Intelligence Explosion Microeconomics” Released --- Luke Muehlhauser --- 2013-04-29 --- https://intelligence.org/2013/04/29/intelligence-explosion-microeconomics-released/
m,Toward an overview analysis of intelligence explosion --- lukeprog --- 2011-11-13 --- https://www.lesswrong.com/posts/ebRZPDBg5qff9oTs5/toward-an-overview-analysis-of-intelligence-explosion
n,Intelligence Explosion analysis draft #2: snippet 1 --- lukeprog --- 2011-12-03 --- https://www.lesswrong.com/posts/rWwmRvp8FEKDZ49d6/intelligence-explosion-analysis-draft-2-snippet-1
o,"Superintelligence: Paths, Dangers, Strategies --- Nick Bostrom"
What is IRL?,"IRL, or Inverse Reinforcement Learning, is a framework and method for learning human values by inferring the reward function of an expert agent from observed behavior [f]. In IRL, an apprentice agent learns from demonstrations provided by an expert agent, with the goal of finding a reward function that explains the expert's behavior [f, j]. The expert's behavior is assumed to be optimal or approximately optimal in a given environment [j]. IRL is often used in the context of Markov Decision Processes (MDPs) and involves finding a reward function that maximizes the difference in value between the expert's policy and other policies [f]. The learned reward function can then be used to guide the behavior of the apprentice agent [f]. IRL has been applied in various domains, including robot learning from demonstrations and imitation learning [a, b]."
a,"A Framework and Method for Online Inverse Reinforcement Learning --- Saurabh Arora, Prashant Doshi, Bikramjit Banerjee --- 2018-05-21 --- http://arxiv.org/abs/1805.07871v1"
b,Model Mis-specification and Inverse Reinforcement Learning --- jsteinhardt --- 2017-02-07 --- https://jsteinhardt.wordpress.com/2017/02/07/model-mis-specification-and-inverse-reinforcement-learning/
c,The Alignment Problem --- Brian Christian --- 2020-08-27
d,Human Compatible --- Stuart Russell --- 2019-10-08
e,Model Mis-specification and Inverse Reinforcement Learning --- Owain_Evans --- 2018-11-09 --- https://www.lesswrong.com/posts/cnC2RMWEGiGpJv8go/model-mis-specification-and-inverse-reinforcement-learning
f,"The Concept of Criticality in AI Safety --- Yitzhak Spielberg, Amos Azaria --- 2022-01-12 --- http://arxiv.org/abs/2201.04632v1"
g,What is narrow value learning? --- Rohin Shah --- 2019-01-10 --- https://www.lesswrong.com/posts/vX7KirQwHsBaSEdfK/what-is-narrow-value-learning
h,"EAI 2022 AGI Safety Fundamentals alignment curriculum --- EleutherAI, Richard Ngo --- 2022-05-16"
i,Goodhart Ethology --- Charlie Steiner --- 2021-09-17 --- https://www.lesswrong.com/posts/z2BPxcFfhKho89D8L/goodhart-ethology
j,"AGI Safety Literature Review --- Tom Everitt, Gary Lea, Marcus Hutter --- 2018-05-03 --- http://arxiv.org/abs/1805.01109v2"
k,"Cooperative Inverse Reinforcement Learning --- Dylan Hadfield-Menell, Anca Dragan, Pieter Abbeel, Stuart Russell"
l,"Multi-agent Inverse Reinforcement Learning for Certain General-sum Stochastic Games --- Xiaomin Lin, Stephen C. Adams, Peter A. Beling --- 2018-06-26 --- http://arxiv.org/abs/1806.09795v3"
m,"Towards Interactive Inverse Reinforcement Learning --- Stuart Armstrong, Jan Leike"
n,"On the Feasibility of Learning, Rather than Assuming, Human Biases for Reward Inference --- Rohin Shah, Noah Gundotra, Pieter Abbeel, Anca D. Dragan --- 2019-06-23 --- http://arxiv.org/abs/1906.09624v1"
o,Directions and desiderata for AI alignment --- paulfchristiano --- 2019-01-13 --- https://www.lesswrong.com/posts/kphJvksj5TndGapuh/directions-and-desiderata-for-ai-alignment
What is Pascal's mugging?,"Pascal's Mugging refers to a thought experiment in decision theory that involves a scenario where a person makes an extravagant claim with a small or unstable probability estimate, but with a large associated payoff. The concept originated from the idea of Pascal's Wager, which was later extended to include scenarios with low probability but high consequences [b, g].

In the classic version of Pascal's Mugging, someone approaches an individual and threatens to use their magic powers to cause harm or create a vast number of people unless a certain demand is met [b, d]. The paradox arises when considering the expected utility of complying with the demand, even if the probability of the claim being true is extremely low. Traditional approaches to expected utility calculations can lead to counterintuitive conclusions, where the potential magnitude of the harm or benefit outweighs the low probability [f, k].

The problem of Pascal's Mugging can be seen as an epistemic challenge, as it raises questions about how to evaluate and assign probabilities to low-probability-high-stakes scenarios [h]. Various tactics have been proposed to address this problem, such as precommitting to ignore muggers or applying heuristics to assess the prior probability of such claims [c, i]. However, there is ongoing debate about the rational response to Pascal's Mugging and whether appeasing the mugger is the correct decision [i].

Overall, Pascal's Mugging highlights the difficulties in decision-making when faced with scenarios involving low probabilities and high consequences, and it prompts discussions about the limitations of traditional expected utility calculations [f, k, l]."
a,Pascal’s Mugging Solved --- common_law --- 2014-05-27 --- https://www.lesswrong.com/posts/9WZAqFzNJ4KrhsqJ7/pascal-s-mugging-solved
b,Pascal’s Mugging --- Ruby --- https://greaterwrong.com/tag/pascal-s-mugging?showPostCount=true&useTagName=true
c,Tactics against Pascal’s Mugging --- ArisKatsaris --- 2013-04-25 --- https://www.lesswrong.com/posts/gjyvXPqvCZPEtCKLB/tactics-against-pascal-s-mugging
d,Thoughts on a possible solution to Pascal’s Mugging --- Dolores1984 --- 2012-08-01 --- https://www.lesswrong.com/posts/grwvpsnqScQonMWun/thoughts-on-a-possible-solution-to-pascal-s-mugging
e,Pascal’s Muggle: Infinitesimal Priors and Strong Evidence --- Eliezer Yudkowsky --- 2013-05-08 --- https://www.lesswrong.com/posts/Ap4KfkHyxjYPDiqh2/pascal-s-muggle-infinitesimal-priors-and-strong-evidence
f,Why We Can’t Take Expected Value Estimates Literally (Even When They’re Unbiased) --- HoldenKarnofsky --- 2011-08-18 --- https://www.lesswrong.com/posts/RdpqsQ6xbHzyckW9m/why-we-can-t-take-expected-value-estimates-literally-even
g,What do you mean by Pascal’s mugging? --- XiXiDu --- 2014-11-20 --- https://www.lesswrong.com/posts/nXEvx7Mddq7AWWetz/what-do-you-mean-by-pascal-s-mugging
h,Pascal’s Mugging as an epistemic problem --- [deleted] --- 2010-10-04 --- https://www.lesswrong.com/posts/zrTdssTiDzpvNrybR/pascal-s-mugging-as-an-epistemic-problem
i,Comments on Pascal’s Mugging --- [deleted] --- 2012-05-03 --- https://www.lesswrong.com/posts/5y65oJGeXvCvggYoz/comments-on-pascal-s-mugging
j,Is AI Safety a Pascal's Mugging-by Robert Miles-video_id JRuNA2eK7w0-date 201905 --- Rob Miles
k,Chasing Infinities --- Michael Bateman --- 2021-08-16 --- https://www.lesswrong.com/posts/o42zugvMWbJXai6x3/chasing-infinities
l,Against Expected Utility --- Houshalter --- 2015-09-23 --- https://www.lesswrong.com/posts/vqB8n72rWE7GPCNP7/against-expected-utility
m,Alternate approaches to Pascal’s Mugging --- DataPacRat --- 2012-10-13 --- https://www.lesswrong.com/posts/NKqa3mWsnoohrwvfb/alternate-approaches-to-pascal-s-mugging
n,"The AI Does Not Hate You: Superintelligence, Rationality and the Race to Save the World --- Tom Chivers --- 2019-06-13"
o,"The Inside View #2–Connor Leahy-by The Inside View-video_id HAFoIRNiKYE-date 202 --- Connor Leahy, Michael Trazzi"
What is prosaic alignment?,"Prosaic alignment refers to the alignment of artificial general intelligence (AGI) systems that are developed using existing machine learning methods and algorithms, rather than relying on hypothetical new methods based on a deeper understanding of intelligence [b]. It involves taking current AI methods, such as deep learning, and modifying or combining them to make them competitive with cutting-edge AI systems [b]. The goal of prosaic alignment is to ensure that these AGI systems are aligned with human values and goals, and do not pose risks or lead to undesirable outcomes [b]. Prosaic alignment focuses on addressing alignment challenges in the near-term, as AGI development using existing methods is expected to happen within the next few decades [b]."
a,Prosaic AI alignment --- paulfchristiano --- 2018-11-20 --- https://www.lesswrong.com/posts/YTq4X6inEudiHkHDF/prosaic-ai-alignment
b,A dilemma for prosaic AI alignment --- Daniel Kokotajlo --- 2019-12-17 --- https://www.lesswrong.com/posts/jYdAxH8BarPT4fqnb/a-dilemma-for-prosaic-ai-alignment
c,Alignment Newsletter #34 --- Rohin Shah --- 2018-11-26 --- https://www.lesswrong.com/posts/ZFT78ezD2yxLjo6QM/alignment-newsletter-34
d,Alignment versus AI Alignment --- Alex Flint --- 2022-02-04 --- https://www.lesswrong.com/posts/hTfyX4823wKqnoFnS/alignment-versus-ai-alignment
e,Tabooing ‘Agent’ for Prosaic Alignment --- Hjalmar_Wijk --- 2019-08-23 --- https://www.lesswrong.com/posts/zCcmJzbenAXu6qugS/tabooing-agent-for-prosaic-alignment
f,The case for aligning narrowly superhuman models --- Ajeya Cotra --- 2021-03-05 --- https://www.lesswrong.com/posts/PZtsoaoSLpKjjbMqM/the-case-for-aligning-narrowly-superhuman-models
g,A positive case for how we might succeed at prosaic AI alignment --- evhub --- 2021-11-16 --- https://www.lesswrong.com/posts/5ciYedyQDDqAcrDLr/a-positive-case-for-how-we-might-succeed-at-prosaic-ai
h,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://intelligence.org/2018/05/19/challenges-to-christianos-capability-amplification-proposal/
i,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://www.lesswrong.com/posts/S7csET9CgBtpi7sCh/challenges-to-christiano-s-capability-amplification-proposal
What is RLHF?,"RLHF stands for Reinforcement Learning from Human Feedback [a]. It is a method that involves training a policy to optimize a reward model based on human feedback [a]. At a high level, RLHF learns a reward model for a specific task using human feedback and then trains a policy to maximize the reward received from the reward model [a]. The reward model learned in RLHF is often overfit, so the policy benefits from interpolating between a policy that optimizes the reward model's reward and a policy trained through pure imitation learning [a]. RLHF has the advantage of ease in gathering feedback and sample efficiency for training the reward model [a]. It is particularly useful for tasks where providing feedback on the model's performance is easier than teaching the model through imitation [a]."
a,RLHF --- Ansh Radhakrishnan --- 2022-05-12 --- https://www.lesswrong.com/posts/rQH4gRmPMJyjtMpTn/rlhf
b,Connor Leahy _ Promising Paths to Alignment-by AISS-video_id G4NcHrCz8yE-date 20 --- Connor Leahy
c,"The MineRL BASALT Competition on Learning from Human Feedback --- Rohin Shah, Cody Wild, Steven H. Wang, Neel Alex, Brandon Houghton, William Guss, Sharada Mohanty, A --- 2021-07-05 --- http://arxiv.org/abs/2107.01969v1"
d,"Training language models to follow instructions with human feedback --- Long Ouyang, Jeff Wu, Xu Jiang, Diogo Almeida, Carroll L. Wainwright, Pamela Mishkin, Chong Zhang, S --- 2022-03-04 --- http://arxiv.org/abs/2203.02155v1"
e,RL with KL penalties is better seen as Bayesian inference --- Tomek Korbak --- 2022-05-25 --- https://www.lesswrong.com/posts/eoHbneGvqDu25Hasc/rl-with-kl-penalties-is-better-seen-as-bayesian-inference
f,"The EMPATHIC Framework for Task Learning from Implicit Human Feedback --- Yuchen Cui, Qiping Zhang, Alessandro Allievi, Peter Stone, Scott Niekum, W. Bradley Knox --- 2020-09-28 --- http://arxiv.org/abs/2009.13649v3"
g,Room For More Funding In AI Safety Is Highly Uncertain --- Evan_Gaensbauer --- 2016-05-12 --- https://www.lesswrong.com/posts/tAHYYvodamCMA9H38/room-for-more-funding-in-ai-safety-is-highly-uncertain
What is the difference between narrow and general AI,"The difference between narrow and general AI lies in their level of domain specificity and generality. Narrow AI refers to systems that are designed to perform specific tasks within a limited domain, such as playing chess or driving a car [a, b, e]. These AI systems excel in their specific domains but lack the ability to reason or generalize outside of those domains [b, e]. They are typically specialized algorithms tailored to their specific areas of expertise [e]. Examples of narrow AI include AlphaGo, which is specialized in playing the game of Go, and Watson, which is designed for question-answering tasks [e].

On the other hand, general AI, also known as artificial general intelligence (AGI), refers to AI systems that possess intelligence across a wide range of domains [b, c, e]. Humans are considered to have general intelligence as they can learn new things, solve problems across various domains, and transfer knowledge from one area to another [c]. AGI aims to replicate or surpass human-level intelligence in terms of its breadth of domain and ability to generalize [b, g]. However, it is important to note that AGI does not necessarily mean that the AI system will think or reason like humans [b, c].

It is worth mentioning that there is ongoing debate and research regarding the existence and development of an intermediate stage between narrow and general AI, where AI systems can exhibit generalized learning in narrow fields of tasks [f]. These systems can learn to perform multiple related tasks within a specific domain, but they are not yet considered fully general AI [f].

In summary, narrow AI is specialized in specific domains and lacks the ability to reason or generalize outside of those domains, while general AI aims to possess intelligence across a wide range of domains, potentially surpassing human-level capabilities [a, b, c, e]."
a,Narrow AI --- plex --- https://greaterwrong.com/tag/narrow-ai?showPostCount=true&useTagName=true
b,The great downside dilemma for risky emerging technologies --- Seth Baum --- 10.1088/0031-8949/89/12/128004
c,Sam Harris and Eliezer Yudkowsky on “AI: Racing Toward the Brink” --- Rob Bensinger --- 2018-03-01 --- https://intelligence.org/2018/02/28/sam-harris-and-eliezer-yudkowsky/
d,"Review of ""Why AI is Harder Than We Think"" --- electroswing --- 2021-04-30 --- https://www.lesswrong.com/posts/FNqgoSg6cEKf5i6Bt/review-of-why-ai-is-harder-than-we-think"
e,Nonparametric General Reinforcement Learning --- Jan Leike --- 2016-11-28 --- http://arxiv.org/abs/1611.08944v1
f,The Case for Artificial Expert Intelligence (AXI): What lies between narrow and general AI? --- Yuli_Ban --- 2020-02-02 --- https://www.lesswrong.com/posts/wGJo9xDicwwppxDJt/the-case-for-artificial-expert-intelligence-axi-what-lies
g,Human Compatible --- Stuart Russell --- 2019-10-08
h,Q&A with experts on risks from AI #3 --- XiXiDu --- 2012-01-12 --- https://www.lesswrong.com/posts/Jv9kyH5WvqiXifsWJ/q-and-a-with-experts-on-risks-from-ai-3
i,"Subjectivity Learning Theory towards Artificial General Intelligence --- Xin Su, Shangqi Guo, Feng Chen --- 2019-09-09 --- http://arxiv.org/abs/1909.03798v2"
j,"How long until human-level AI? Results from an expert assessment --- Seth Baum, Ben Goertzel, Ted Goertzel --- 10.1016/j.techfore.2010.09.006"
k,AGI Safety and Alignment with Robert Miles on the Machine Ethics Podcast --- Machine Ethics --- 2021-01-13
l,End Times: A Brief Guide to the End of the World --- Bryan Walsh --- 2019-08-27
m,"Some thoughts on risks from narrow, non-agentic AI --- Richard_Ngo --- 2021-01-19 --- https://www.lesswrong.com/posts/AWbtbmC6rAg6dh75b/some-thoughts-on-risks-from-narrow-non-agentic-ai"
n,AXRP Episode 13 - First Principles of AGI Safety with Richard Ngo --- DanielFilan --- 2022-03-31 --- https://www.lesswrong.com/posts/tEf8fEFCkFtPyg9pm/axrp-episode-13-first-principles-of-agi-safety-with-richard
o,Narrow AI Nanny:  Reaching Strategic Advantage via Narrow AI to Prevent Creation of the Dangerous Su --- avturchin --- 2018-07-25 --- https://www.lesswrong.com/posts/7ysKDyQDPK3dDAbkT/narrow-ai-nanny-reaching-strategic-advantage-via-narrow-ai
p,Deep Learning and Artificial General Intelligence: Still a Long Way to Go --- Maciej Świechowski --- 2022-03-25 --- http://arxiv.org/abs/2203.14963v2
What role do policymakers and regulators play in ensuring AI safety and alignment?,"Policymakers and regulators play a crucial role in ensuring AI safety and alignment. They are responsible for creating and implementing regulations and policies that govern the development, deployment, and use of AI systems [a, b, g]. Policymakers need to have a clear understanding of AI and its potential impacts in order to make informed decisions [a]. However, there can be challenges in defining AI for regulatory purposes, as policymakers may have different understandings of AI compared to AI researchers [a]. 

Regulation is important because it can incentivize companies to invest in safety, security, and impact evaluation when market failures or coordination failures exist [g]. Poorly-designed regulation, on the other hand, can discourage innovation and increase risks to the public [g]. It is important to strike a balance between regulation and innovation to ensure the safe and responsible development of AI [b].

The regulatory landscape for AI is complex and evolving. Currently, there is a lack of AI-targeted regulation, and existing regulatory regimes struggle to keep up with the pace of AI progress [b, g]. The global nature of AI also poses challenges for regulation, as companies can easily relocate, leading to potential international regulatory competition [b]. Moreover, the complexity of AI technology requires policymakers to have a detailed understanding of the technology, which can be a challenge [g].

To address these challenges, some propose the concept of global regulatory markets, where governments create a market for regulation and private sector organizations compete to achieve regulatory outcomes set by the government [b]. This approach aims to be as smart as the AI systems it seeks to regulate, involve multiple stakeholders, and coordinate across nations [b].

In summary, policymakers and regulators play a vital role in ensuring AI safety and alignment by creating and implementing regulations and policies that govern AI development and use. However, they face challenges in defining AI, keeping up with the pace of AI progress, and regulating AI on a global scale. It is important to strike a balance between regulation and innovation to foster the safe and responsible development of AI."
a,"Defining AI in Policy versus Practice --- P. M. Krafft, Meg Young, Michael Katell, Karen Huang, Ghislain Bugingo --- 2019-12-23 --- http://arxiv.org/abs/1912.11095v1"
b,"Regulatory Markets for AI Safety --- Jack Clark, Gillian K. Hadfield --- 2019-12-11 --- http://arxiv.org/abs/2001.00078v1"
c,Ethics and Artificial Intelligence A Policymaker’s Introduction --- James Baker
d,"AI Alignment ""Scaffolding"" Project Ideas (Request for Advice) --- AllAmericanBreakfast --- 2019-07-11 --- https://www.lesswrong.com/posts/r77y22PFMrwjJ3KDf/ai-alignment-scaffolding-project-ideas-request-for-advice"
e,2019 AI Alignment Literature Review and Charity Comparison --- Larks --- 2019-12-19 --- https://www.lesswrong.com/posts/SmDziGM9hBjW9DKmf/2019-ai-alignment-literature-review-and-charity-comparison
f,2018 AI Alignment Literature Review and Charity Comparison --- Larks --- 2018-12-18 --- https://www.lesswrong.com/posts/a72owS5hz3acBK5xc/2018-ai-alignment-literature-review-and-charity-comparison
g,"The Role of Cooperation in Responsible AI Development --- Amanda Askell, Miles Brundage, Gillian Hadfield --- 2019-07-10 --- http://arxiv.org/abs/1907.04534v1"
h,White House submissions and report on AI safety --- Rob Bensinger --- 2016-10-21 --- https://intelligence.org/2016/10/20/white-house-submissions-and-report-on-ai-safety/
i,"Aligning AI Regulation to Sociotechnical Change --- Matthijs Maas, Justin Bullock, Baobao Zhang, Yu-Che Chen, Johannes Himmelreich, Matthew Young, Anton"
